适应度, 迭代次数, 距离之和
109583.89324476907, 2184, 1744729
111963.21512222172, 2183, 1751770
112611.64085263274, 2182, 1742232
103684.91679789576, 2181, 1739836
110554.29033437371, 2180, 1744410
103127.89749669342, 2179, 1746595
116202.57844212958, 2178, 1743772
116202.57844212958, 2177, 1742723
116202.57844212958, 2176, 1746394
116202.57844212958, 2175, 1748553
114693.5531689197, 2174, 1753821
116202.57844212958, 2173, 1750879
116202.57844212958, 2172, 1753291
115245.77291833788, 2171, 1753305
116202.57844212958, 2170, 1752900
119692.13626495298, 2169, 1750398
120403.94185866587, 2168, 1752581
118932.27419853996, 2167, 1753620
119347.87660328772, 2166, 1748371
115350.70626511124, 2165, 1752476
116702.4079791471, 2164, 1750308
109062.38098625578, 2163, 1751858
113510.50287650315, 2162, 1747482
116702.4079791471, 2161, 1746881
118297.03041461972, 2160, 1743614
117429.58418879606, 2159, 1747983
121388.36219847738, 2158, 1742381
113371.8150986261, 2157, 1740875
113371.8150986261, 2156, 1740149
113371.8150986261, 2155, 1733931
123880.14321933629, 2154, 1731879
119401.06272992372, 2153, 1732436
120038.70330691052, 2152, 1725456
113911.09934766265, 2151, 1728558
119106.08494991269, 2150, 1732754
112039.12844182404, 2149, 1742664
112039.12844182404, 2148, 1743481
118456.98218176162, 2147, 1747183
118456.98218176162, 2146, 1754479
113668.70399781798, 2145, 1749819
113668.70399781798, 2144, 1747908
113668.70399781798, 2143, 1745260
118296.90180003276, 2142, 1742592
115669.32432823269, 2141, 1743671
115669.32432823269, 2140, 1743507
115843.5946366317, 2139, 1746112
114527.87658700784, 2138, 1750131
122058.47613420762, 2137, 1746212
117667.91765292815, 2136, 1747701
115746.62733158996, 2135, 1751572
115746.62733158996, 2134, 1745181
121281.89589194639, 2133, 1744793
121281.89589194639, 2132, 1741520
116992.21317959393, 2131, 1736481
114031.47526640024, 2130, 1735500
113432.58132163384, 2129, 1729306
111063.0143165055, 2128, 1720531
111063.0143165055, 2127, 1717980
111063.0143165055, 2126, 1725044
111063.0143165055, 2125, 1724018
111063.0143165055, 2124, 1724326
111063.0143165055, 2123, 1727750
111063.0143165055, 2122, 1720827
119043.28889098924, 2121, 1719558
119286.6803622049, 2120, 1717653
118322.15462917193, 2119, 1719483
119945.20537393246, 2118, 1722957
118432.18093418445, 2117, 1730850
117541.06747329417, 2116, 1733322
115797.12867164811, 2115, 1731817
114184.20996453246, 2114, 1738700
118810.26212806704, 2113, 1742043
118810.26212806704, 2112, 1740969
118810.26212806704, 2111, 1735135
118072.83790508952, 2110, 1726125
117841.46934015094, 2109, 1727104
118291.72551787883, 2108, 1725754
118291.72551787883, 2107, 1735257
113144.46964863468, 2106, 1740621
113144.46964863468, 2105, 1742005
112770.95577290245, 2104, 1743787
106330.67833846826, 2103, 1743088
102292.8902819822, 2102, 1742839
99024.57820901812, 2101, 1747670
99024.57820901812, 2100, 1752608
99024.57820901812, 2099, 1748419
106330.67833846826, 2098, 1749286
106330.67833846826, 2097, 1750093
106330.67833846826, 2096, 1746208
109184.53312233582, 2095, 1744374
109184.53312233582, 2094, 1741721
111744.79342545518, 2093, 1740182
111744.79342545518, 2092, 1737884
109143.02308156723, 2091, 1743763
109143.02308156723, 2090, 1744734
109680.57698362107, 2089, 1744116
107533.84686763701, 2088, 1740893
109680.57698362107, 2087, 1742905
112130.58171105977, 2086, 1725174
112130.58171105977, 2085, 1728525
112736.79051418444, 2084, 1736114
114251.81861895455, 2083, 1733805
109803.45979303207, 2082, 1735926
109803.45979303207, 2081, 1720854
109803.45979303207, 2080, 1726961
109803.45979303207, 2079, 1725136
113822.51034649677, 2078, 1721780
118357.78491200453, 2077, 1725568
118119.77459836868, 2076, 1728283
115938.3682922327, 2075, 1735973
120557.30751925065, 2074, 1732270
119676.47519007577, 2073, 1733307
114103.6599376952, 2072, 1732861
115228.2750550695, 2071, 1732606
118725.31248946348, 2070, 1737827
119676.47519007577, 2069, 1735023
119676.47519007577, 2068, 1738544
120187.13493454465, 2067, 1740337
119017.95753541688, 2066, 1742406
119551.3259459887, 2065, 1739318
123642.99820484701, 2064, 1743766
124517.09106705051, 2063, 1741397
121187.96399792419, 2062, 1736430
115887.81327445051, 2061, 1737706
115887.81327445051, 2060, 1739927
115674.67074770131, 2059, 1731426
118576.14738338623, 2058, 1737191
120471.70125820894, 2057, 1743153
119649.1410628034, 2056, 1741229
122847.43601874154, 2055, 1744876
122344.3702114882, 2054, 1749126
122310.21253335295, 2053, 1746520
122310.21253335295, 2052, 1745623
123103.44328339334, 2051, 1741811
119220.02233017524, 2050, 1740251
122997.45085991343, 2049, 1742388
123103.44328339334, 2048, 1739303
117431.2875015158, 2047, 1738765
117188.25512933533, 2046, 1736827
117188.25512933533, 2045, 1733316
117188.25512933533, 2044, 1728014
117188.25512933533, 2043, 1723149
122282.01650804476, 2042, 1729551
113576.56337755789, 2041, 1729950
114229.28336590812, 2040, 1729034
117745.51152491245, 2039, 1734833
117745.51152491245, 2038, 1733799
119970.25565175565, 2037, 1739458
120982.57145784474, 2036, 1738752
119577.33370275574, 2035, 1737239
119577.33370275574, 2034, 1735250
122411.53907343326, 2033, 1736181
122411.53907343326, 2032, 1733857
119818.49474561369, 2031, 1733073
122251.53649840261, 2030, 1731228
121770.26936842709, 2029, 1735850
118418.68205762366, 2028, 1739224
121879.82283259393, 2027, 1743819
120707.6279336119, 2026, 1745957
125001.91231441587, 2025, 1747551
118557.94427424695, 2024, 1751106
122761.06521221965, 2023, 1756511
122066.46091335041, 2022, 1758274
119889.98850084304, 2021, 1754889
119136.69291413194, 2020, 1753178
120530.15936494306, 2019, 1748960
112705.03871868755, 2018, 1750788
112705.03871868755, 2017, 1752036
116030.14064734749, 2016, 1748638
116975.23030428642, 2015, 1750558
116975.23030428642, 2014, 1754126
116975.23030428642, 2013, 1751902
114827.58067289335, 2012, 1750754
114827.58067289335, 2011, 1748297
114827.58067289335, 2010, 1752244
116357.27816447851, 2009, 1741149
116357.27816447851, 2008, 1742016
115614.70027260041, 2007, 1740989
114575.2735742676, 2006, 1741568
116357.27816447851, 2005, 1742432
116357.27816447851, 2004, 1744928
116975.23030428642, 2003, 1747551
116975.23030428642, 2002, 1751928
121419.58241108232, 2001, 1745184
121568.93532217409, 2000, 1747436
120070.87677671743, 1999, 1746650
121776.18054945878, 1998, 1742212
120757.71272249789, 1997, 1741789
120757.71272249789, 1996, 1747549
120757.71272249789, 1995, 1750318
114992.05810387862, 1994, 1746288
114992.05810387862, 1993, 1748764
114992.05810387862, 1992, 1750571
120757.71272249789, 1991, 1750182
119049.14363996836, 1990, 1754075
118387.54058417043, 1989, 1757394
120080.4983870827, 1988, 1757218
113606.6749306708, 1987, 1755855
113606.6749306708, 1986, 1748598
111307.86829796297, 1985, 1744778
111307.86829796297, 1984, 1740141
111307.86829796297, 1983, 1741729
112244.30240035802, 1982, 1736465
117411.16992422096, 1981, 1741349
113280.91712216698, 1980, 1745028
118601.99625771224, 1979, 1747684
114758.21469965592, 1978, 1746959
115452.68462919243, 1977, 1743540
112481.96058691306, 1976, 1739343
112481.96058691306, 1975, 1739142
112481.96058691306, 1974, 1739461
115100.50729133791, 1973, 1734980
115678.52417481135, 1972, 1741861
115678.52417481135, 1971, 1733982
120837.95645947385, 1970, 1730924
112727.8877963749, 1969, 1730799
111978.87477495745, 1968, 1736451
109151.68542687419, 1967, 1734714
109151.68542687419, 1966, 1736119
111978.87477495745, 1965, 1741578
111978.87477495745, 1964, 1741740
112580.35876270813, 1963, 1743960
112580.35876270813, 1962, 1744544
112580.35876270813, 1961, 1747996
121155.23182379134, 1960, 1746595
115866.60241459434, 1959, 1737440
107091.86747218933, 1958, 1732743
107091.86747218933, 1957, 1734132
107091.86747218933, 1956, 1740064
107091.86747218933, 1955, 1745604
113279.70252169398, 1954, 1747582
112472.47415186524, 1953, 1748831
114874.332107927, 1952, 1746850
113917.46201618483, 1951, 1746544
113917.46201618483, 1950, 1745561
109525.00422080024, 1949, 1748055
113970.8868009777, 1948, 1750565
116200.3239517482, 1947, 1752960
118982.80761038917, 1946, 1749458
119742.64924444942, 1945, 1752625
119742.64924444942, 1944, 1747849
119742.64924444942, 1943, 1746392
119742.64924444942, 1942, 1750046
113979.32466509388, 1941, 1753399
119742.64924444942, 1940, 1753156
119866.15912075277, 1939, 1753344
121924.20597853065, 1938, 1752174
116328.24181248236, 1937, 1751791
117923.80694389819, 1936, 1751265
122674.1081905878, 1935, 1747118
115626.89876078839, 1934, 1752150
117476.62408820086, 1933, 1751765
118765.6949020943, 1932, 1751023
123984.9940814368, 1931, 1748872
115472.1653244761, 1930, 1749173
115472.1653244761, 1929, 1749270
117940.25789516947, 1928, 1752334
123349.65734245395, 1927, 1750286
123165.51425603167, 1926, 1749473
123349.65734245395, 1925, 1753012
120594.70841533216, 1924, 1752100
119780.83245169773, 1923, 1745982
119780.83245169773, 1922, 1741796
107548.74572275726, 1921, 1745008
107548.74572275726, 1920, 1745912
109174.39024825135, 1919, 1739920
120687.50495565658, 1918, 1737307
120687.50495565658, 1917, 1739477
117971.319944564, 1916, 1744470
117482.80009374168, 1915, 1750399
117482.80009374168, 1914, 1750353
108462.54513362677, 1913, 1751283
108462.54513362677, 1912, 1753776
108462.54513362677, 1911, 1747166
108462.54513362677, 1910, 1749396
117730.18832215715, 1909, 1745134
116175.89862294804, 1908, 1740307
112916.31899648874, 1907, 1743793
111246.36841093676, 1906, 1743608
112775.17944929865, 1905, 1748852
112775.17944929865, 1904, 1751175
116846.01131392753, 1903, 1751421
115402.99545657595, 1902, 1749331
113454.49443023765, 1901, 1749829
113454.49443023765, 1900, 1745592
107420.76513377714, 1899, 1742092
107420.76513377714, 1898, 1739699
107420.76513377714, 1897, 1739921
110246.34562710914, 1896, 1744766
117725.85138469722, 1895, 1744241
118773.16816122679, 1894, 1746437
117321.86727835474, 1893, 1745498
115973.63821654185, 1892, 1744767
115114.47467010046, 1891, 1746742
115114.47467010046, 1890, 1752590
116432.68020298124, 1889, 1753154
115262.08757510544, 1888, 1747207
113506.85603707604, 1887, 1747267
113506.85603707604, 1886, 1751571
101945.0645730439, 1885, 1753586
113051.04904416579, 1884, 1749882
112300.68386550374, 1883, 1747600
112300.68386550374, 1882, 1746555
112300.68386550374, 1881, 1747784
113051.04904416579, 1880, 1750608
112747.82981195094, 1879, 1747673
112747.82981195094, 1878, 1749770
113051.04904416579, 1877, 1749229
113051.04904416579, 1876, 1745766
117268.16738635965, 1875, 1745812
111271.56755042619, 1874, 1745784
115656.44043578087, 1873, 1743992
114924.1093554623, 1872, 1743958
114924.1093554623, 1871, 1740484
114924.1093554623, 1870, 1747103
112070.470728008, 1869, 1745670
111145.97230357569, 1868, 1739434
111145.97230357569, 1867, 1734280
113830.20720922315, 1866, 1736802
114924.1093554623, 1865, 1734600
117900.57678871474, 1864, 1731507
111582.23131318825, 1863, 1733698
111582.23131318825, 1862, 1739855
111582.23131318825, 1861, 1741837
111582.23131318825, 1860, 1739981
114772.29983339725, 1859, 1728893
118303.54191704362, 1858, 1732105
118950.26262807685, 1857, 1733902
118950.26262807685, 1856, 1734375
119265.1373073238, 1855, 1733554
113494.7325931102, 1854, 1731427
113494.7325931102, 1853, 1727096
120484.18052062293, 1852, 1735990
120901.72217612383, 1851, 1743667
115814.98173580754, 1850, 1747724
120901.72217612383, 1849, 1749406
119560.11100224522, 1848, 1749849
122291.17974205318, 1847, 1749996
114508.01902574506, 1846, 1747107
115723.88883233385, 1845, 1749097
115723.88883233385, 1844, 1742587
107516.46487912642, 1843, 1743532
107516.46487912642, 1842, 1745097
116080.33444179858, 1841, 1747069
115290.18581207932, 1840, 1738944
115290.18581207932, 1839, 1738476
113059.05489804562, 1838, 1745745
110000.42150828177, 1837, 1750828
111465.71927697248, 1836, 1742548
111465.71927697248, 1835, 1738381
111465.71927697248, 1834, 1743048
111465.71927697248, 1833, 1740155
111465.71927697248, 1832, 1739512
111465.71927697248, 1831, 1738642
111465.71927697248, 1830, 1736808
111465.71927697248, 1829, 1740078
111955.8609408873, 1828, 1741712
111955.8609408873, 1827, 1743152
113023.0781535607, 1826, 1745673
114603.44911441117, 1825, 1746373
119239.78696769763, 1824, 1746195
120598.71950612646, 1823, 1742825
124663.81684444155, 1822, 1746672
122595.27565836969, 1821, 1747304
121686.38160001351, 1820, 1748572
120802.05217072916, 1819, 1750729
120802.05217072916, 1818, 1757538
120802.05217072916, 1817, 1757007
120802.05217072916, 1816, 1752284
121876.12013393558, 1815, 1753122
121876.12013393558, 1814, 1749302
118434.57552490743, 1813, 1750991
118774.34331661781, 1812, 1749339
118774.34331661781, 1811, 1750270
118774.34331661781, 1810, 1744834
123867.31957121044, 1809, 1742529
123867.31957121044, 1808, 1743788
117205.3354061782, 1807, 1747756
118880.30147231609, 1806, 1747355
121351.70889423076, 1805, 1748076
117391.13308144035, 1804, 1744494
115937.37933239863, 1803, 1747182
115937.37933239863, 1802, 1749721
115937.37933239863, 1801, 1752108
115937.37933239863, 1800, 1748245
120627.57000314257, 1799, 1745226
119160.50916620041, 1798, 1752261
120171.97043734847, 1797, 1753584
116610.78982263086, 1796, 1754453
118118.4599393867, 1795, 1753434
120226.89893952606, 1794, 1753714
120238.09885292845, 1793, 1752742
121524.94095452203, 1792, 1751879
117827.8842117874, 1791, 1744822
118041.83481721682, 1790, 1739893
118041.83481721682, 1789, 1741395
115038.45656755229, 1788, 1737572
115038.45656755229, 1787, 1741101
101850.13031162237, 1786, 1742148
118041.83481721682, 1785, 1747449
111633.50696231831, 1784, 1747560
110268.70987932675, 1783, 1741639
110268.70987932675, 1782, 1745427
115227.4588386615, 1781, 1745310
117621.29292758837, 1780, 1743542
112885.31149964272, 1779, 1744995
117621.29292758837, 1778, 1746132
117621.29292758837, 1777, 1743833
116611.92708706035, 1776, 1744072
108549.1882418025, 1775, 1746500
108549.1882418025, 1774, 1745817
120555.0761127564, 1773, 1745365
118286.88841859606, 1772, 1746428
120872.66520913194, 1771, 1747169
118633.58349256615, 1770, 1746296
112917.42578840544, 1769, 1745342
117203.59973391968, 1768, 1745141
119813.10018293485, 1767, 1750581
120065.53384224184, 1766, 1750610
114514.03312232846, 1765, 1745295
114514.03312232846, 1764, 1746197
115144.79227744404, 1763, 1747531
115144.79227744404, 1762, 1747504
114104.10565454955, 1761, 1743843
114104.10565454955, 1760, 1745938
114104.10565454955, 1759, 1749181
115676.03253106066, 1758, 1751796
115676.03253106066, 1757, 1750043
117504.40467696218, 1756, 1747941
117504.40467696218, 1755, 1747176
117504.40467696218, 1754, 1755784
117504.40467696218, 1753, 1750441
117504.40467696218, 1752, 1748853
117504.40467696218, 1751, 1756216
117440.89169448022, 1750, 1755248
117440.89169448022, 1749, 1756897
125362.0233588011, 1748, 1757739
129402.84960101607, 1747, 1757687
128066.36641235783, 1746, 1760280
121335.72560504274, 1745, 1758867
122172.79571051682, 1744, 1757144
122172.79571051682, 1743, 1755952
120748.57619692522, 1742, 1751736
120748.57619692522, 1741, 1754166
120748.57619692522, 1740, 1754684
118384.41278315906, 1739, 1752299
120398.79714970326, 1738, 1749645
119533.17677669217, 1737, 1750928
113651.64999901626, 1736, 1751933
114897.46738996531, 1735, 1751051
106098.02637201188, 1734, 1753630
107543.46037194275, 1733, 1753973
107543.46037194275, 1732, 1749941
103566.8125616571, 1731, 1747690
103566.8125616571, 1730, 1748438
103566.8125616571, 1729, 1747659
102943.81283037632, 1728, 1746243
102943.81283037632, 1727, 1741053
116091.99311966273, 1726, 1741981
110959.46720299611, 1725, 1734220
110959.46720299611, 1724, 1733452
110787.56093397498, 1723, 1733355
114426.13413876234, 1722, 1730729
112911.03875435029, 1721, 1733336
112911.03875435029, 1720, 1732547
114426.13413876234, 1719, 1737187
112155.85585582691, 1718, 1739406
108359.35659197705, 1717, 1739690
107968.28107923511, 1716, 1745241
107875.7667448103, 1715, 1743765
107968.28107923511, 1714, 1742729
107968.28107923511, 1713, 1746388
114811.58216042635, 1712, 1748329
114619.62063927461, 1711, 1749307
112880.5512258953, 1710, 1751990
109586.52286756437, 1709, 1751252
106914.11074003493, 1708, 1753623
109586.52286756437, 1707, 1754713
114169.493535196, 1706, 1752577
107474.91570963734, 1705, 1750293
107474.91570963734, 1704, 1750481
107474.91570963734, 1703, 1744779
107474.91570963734, 1702, 1744492
108590.81766981595, 1701, 1744270
108590.81766981595, 1700, 1741240
107487.8331744078, 1699, 1743879
105804.89415925922, 1698, 1745560
105804.89415925922, 1697, 1745683
108865.51438927853, 1696, 1748703
108865.51438927853, 1695, 1754978
109294.76864946465, 1694, 1752521
108349.31471396856, 1693, 1749048
108349.31471396856, 1692, 1744451
108349.31471396856, 1691, 1745900
108349.31471396856, 1690, 1743895
108349.31471396856, 1689, 1739691
100151.36521300157, 1688, 1740293
108349.31471396856, 1687, 1747074
108349.31471396856, 1686, 1748949
108349.31471396856, 1685, 1751387
101884.27678887617, 1684, 1752537
101884.27678887617, 1683, 1752465
101884.27678887617, 1682, 1752878
101884.27678887617, 1681, 1754725
117918.75319600594, 1680, 1755983
121784.02276531483, 1679, 1754520
111696.10899723056, 1678, 1756427
120776.75282570907, 1677, 1754897
119857.54093003579, 1676, 1755349
119857.54093003579, 1675, 1755259
120776.75282570907, 1674, 1750852
120815.34338739784, 1673, 1753692
120815.34338739784, 1672, 1755523
124123.55377348975, 1671, 1752927
116749.94708954354, 1670, 1750038
116749.94708954354, 1669, 1747153
116749.94708954354, 1668, 1746824
118109.71849732382, 1667, 1746714
111244.21412369914, 1666, 1744628
111244.21412369914, 1665, 1742181
107980.7202443931, 1664, 1739497
107980.7202443931, 1663, 1740842
106579.31541946698, 1662, 1737688
107980.7202443931, 1661, 1735182
110312.3410033654, 1660, 1737358
115939.4621829897, 1659, 1742295
115939.4621829897, 1658, 1742207
115088.31394140658, 1657, 1744945
117333.82398946595, 1656, 1735844
117333.82398946595, 1655, 1732270
109746.9218596362, 1654, 1732143
120304.53889450351, 1653, 1738995
115369.34372061679, 1652, 1740321
118234.12194941267, 1651, 1740739
115677.96843787169, 1650, 1738897
115677.96843787169, 1649, 1731684
117426.56873647774, 1648, 1730446
117388.8514795142, 1647, 1737617
113676.77295707278, 1646, 1744828
117426.56873647774, 1645, 1738981
116408.86858613076, 1644, 1737109
109432.21492279823, 1643, 1736144
114699.32409529599, 1642, 1739949
114699.32409529599, 1641, 1741537
114699.32409529599, 1640, 1741405
114699.32409529599, 1639, 1741399
118680.99935930122, 1638, 1738525
116852.40552980985, 1637, 1737575
108077.37561960828, 1636, 1740708
113207.71721420188, 1635, 1743448
113207.71721420188, 1634, 1740514
113207.71721420188, 1633, 1744069
114743.32462904946, 1632, 1740740
116875.54480541192, 1631, 1742157
120276.88743832831, 1630, 1741569
119120.05993867129, 1629, 1742167
115597.70006178561, 1628, 1742456
116373.42139003782, 1627, 1739547
120386.33618071006, 1626, 1744049
109884.24540186596, 1625, 1745069
109884.24540186596, 1624, 1745288
109884.24540186596, 1623, 1747668
109884.24540186596, 1622, 1739335
106853.71567749254, 1621, 1741532
113968.92393138248, 1620, 1741573
114466.61570977133, 1619, 1742755
115080.1934849964, 1618, 1741208
115080.1934849964, 1617, 1737168
115080.1934849964, 1616, 1742236
105815.55422232795, 1615, 1743294
119961.37118775457, 1614, 1746226
117810.04830126853, 1613, 1746895
107141.46472568664, 1612, 1750383
112199.73135473924, 1611, 1748445
112199.73135473924, 1610, 1747163
118901.61413458992, 1609, 1748208
100309.67202940426, 1608, 1750446
113631.59835608261, 1607, 1747300
113631.59835608261, 1606, 1747211
111577.96418193271, 1605, 1742251
111577.96418193271, 1604, 1740355
108730.87901347899, 1603, 1737915
120215.24822261343, 1602, 1729337
115308.9451705965, 1601, 1728214
109301.59616617911, 1600, 1724197
120423.55467856892, 1599, 1733429
118368.63057628625, 1598, 1735919
121176.51531697404, 1597, 1743859
109271.77794089142, 1596, 1742410
109271.77794089142, 1595, 1744546
115413.4730081835, 1594, 1745681
114668.91795725063, 1593, 1751401
114668.91795725063, 1592, 1751122
114696.75596954417, 1591, 1751452
114696.75596954417, 1590, 1755834
111920.05595758012, 1589, 1753692
111920.05595758012, 1588, 1751888
111920.05595758012, 1587, 1745478
115548.15566567259, 1586, 1746142
115548.15566567259, 1585, 1744457
115548.15566567259, 1584, 1744821
115193.93065627213, 1583, 1739834
111867.03952157094, 1582, 1742970
116397.33078441807, 1581, 1740214
116397.33078441807, 1580, 1743017
116397.33078441807, 1579, 1740920
109137.08715061398, 1578, 1746343
109137.08715061398, 1577, 1743984
102817.98840787022, 1576, 1746604
109137.08715061398, 1575, 1743968
110952.45945660608, 1574, 1744995
110952.45945660608, 1573, 1748969
105282.90553573724, 1572, 1753285
104789.47716932325, 1571, 1748633
104789.47716932325, 1570, 1748728
101186.35762800477, 1569, 1751126
101186.35762800477, 1568, 1750264
101186.35762800477, 1567, 1745475
101186.35762800477, 1566, 1747498
95865.58356867096, 1565, 1750022
95865.58356867096, 1564, 1744952
108062.65375826233, 1563, 1743656
113453.4070441156, 1562, 1745432
113959.54202598866, 1561, 1740293
106646.87600792403, 1560, 1735717
106646.87600792403, 1559, 1737732
106646.87600792403, 1558, 1735388
115739.66442314735, 1557, 1743161
114109.34794041081, 1556, 1741387
108999.50305337524, 1555, 1743300
108999.50305337524, 1554, 1742856
105931.42307329903, 1553, 1741558
105672.7779938772, 1552, 1743295
117057.7592088371, 1551, 1744927
111839.57854506445, 1550, 1736948
110365.46784536631, 1549, 1740214
110365.46784536631, 1548, 1742734
117912.3023613047, 1547, 1742523
119501.48282391221, 1546, 1735056
115827.33546237984, 1545, 1738153
122374.69766684092, 1544, 1742702
125346.12881542277, 1543, 1737140
118359.40315946263, 1542, 1738732
118359.40315946263, 1541, 1743842
119255.91366495824, 1540, 1740568
119255.91366495824, 1539, 1745276
118971.5680661232, 1538, 1737997
114091.62245672199, 1537, 1745490
107761.22939550014, 1536, 1741441
107761.22939550014, 1535, 1740596
107761.22939550014, 1534, 1739335
107761.22939550014, 1533, 1734247
107761.22939550014, 1532, 1735863
107761.22939550014, 1531, 1736911
113290.7857400523, 1530, 1733092
112357.95401329565, 1529, 1735258
108497.73067214039, 1528, 1734736
108497.73067214039, 1527, 1740695
108497.73067214039, 1526, 1738452
108005.6132217551, 1525, 1737656
108005.6132217551, 1524, 1740461
108005.6132217551, 1523, 1741244
108005.6132217551, 1522, 1732628
108005.6132217551, 1521, 1737144
108289.31794510232, 1520, 1734110
110101.58259356934, 1519, 1729919
108576.60388257679, 1518, 1732607
108576.60388257679, 1517, 1733532
115193.59862917787, 1516, 1739423
111645.33668187063, 1515, 1743660
111645.33668187063, 1514, 1748414
114757.76494688449, 1513, 1744098
115841.82939174448, 1512, 1744355
108263.56371521513, 1511, 1751661
117724.53861217764, 1510, 1754849
118631.5818564791, 1509, 1754987
114218.9169545195, 1508, 1752770
120571.18180568016, 1507, 1748410
109800.23127716756, 1506, 1748581
113512.07525908324, 1505, 1744911
113512.07525908324, 1504, 1745170
118512.95830083279, 1503, 1746231
117468.9844827471, 1502, 1745883
110618.65738987623, 1501, 1748220
110618.65738987623, 1500, 1747095
112494.15080882396, 1499, 1744467
112494.15080882396, 1498, 1740085
112494.15080882396, 1497, 1747848
112037.01074304777, 1496, 1748602
115458.68570504096, 1495, 1745426
115979.49774962984, 1494, 1742730
105922.0121571101, 1493, 1744184
106366.90721972346, 1492, 1742219
106366.90721972346, 1491, 1742986
104789.498381507, 1490, 1747828
114177.8701088249, 1489, 1752345
113692.3195982768, 1488, 1749706
113639.60607127286, 1487, 1745389
110680.25759182485, 1486, 1743152
110680.25759182485, 1485, 1744063
110680.25759182485, 1484, 1744604
113692.3195982768, 1483, 1736659
112999.38688798288, 1482, 1733228
112999.38688798288, 1481, 1723813
109846.85135880952, 1480, 1713876
109065.13489255315, 1479, 1718692
109065.13489255315, 1478, 1728018
110292.3802748945, 1477, 1726758
111503.55831970365, 1476, 1721815
101420.82179945601, 1475, 1720970
97619.49471392007, 1474, 1723015
97619.49471392007, 1473, 1722799
97619.49471392007, 1472, 1719949
97619.49471392007, 1471, 1713266
97619.49471392007, 1470, 1715523
105550.15525391241, 1469, 1717413
100664.95435061761, 1468, 1718179
105550.15525391241, 1467, 1713049
105550.15525391241, 1466, 1707576
105550.15525391241, 1465, 1709934
105775.61641877591, 1464, 1710348
102079.57924495927, 1463, 1716031
102079.57924495927, 1462, 1716297
101465.97105780766, 1461, 1728505
104482.5199048196, 1460, 1726521
100407.49753011772, 1459, 1721282
100407.49753011772, 1458, 1723571
100407.49753011772, 1457, 1719440
100407.49753011772, 1456, 1717957
100407.49753011772, 1455, 1708914
101892.87423080587, 1454, 1711700
101892.87423080587, 1453, 1707199
103708.07159991388, 1452, 1701627
97030.96538646052, 1451, 1701537
97030.96538646052, 1450, 1698624
98686.59383526775, 1449, 1696938
103708.07159991388, 1448, 1692492
104379.2590876531, 1447, 1691988
103245.3812823051, 1446, 1688164
103245.3812823051, 1445, 1679085
100686.48971687854, 1444, 1676603
99928.3456513476, 1443, 1679412
98756.10991365295, 1442, 1677041
98756.10991365295, 1441, 1678621
98756.10991365295, 1440, 1682315
98756.10991365295, 1439, 1684314
103046.69718747427, 1438, 1691025
106494.0514652236, 1437, 1692545
103249.65592325793, 1436, 1693083
106494.0514652236, 1435, 1697773
107783.56916527242, 1434, 1690943
109718.57710115248, 1433, 1693127
108883.4067175743, 1432, 1686761
108883.4067175743, 1431, 1690347
108963.88930680121, 1430, 1690100
107830.00551689653, 1429, 1694294
102422.66237468772, 1428, 1689711
102422.66237468772, 1427, 1694356
109310.28385656502, 1426, 1707519
106648.727852471, 1425, 1706015
109310.28385656502, 1424, 1706841
109407.77712325782, 1423, 1715772
106102.10646049409, 1422, 1713996
100892.31644882161, 1421, 1711778
100892.31644882161, 1420, 1713850
100892.31644882161, 1419, 1710607
105981.04976995147, 1418, 1711910
108257.92937335234, 1417, 1713818
108085.67291361869, 1416, 1712682
106280.75247310971, 1415, 1714245
106280.75247310971, 1414, 1710246
105063.7831070859, 1413, 1715582
106280.75247310971, 1412, 1717244
105668.13735548106, 1411, 1716216
100994.14821653081, 1410, 1720010
108113.03753889905, 1409, 1721971
102038.00312895101, 1408, 1719044
106854.27572497744, 1407, 1721400
106854.27572497744, 1406, 1724429
101668.76624631914, 1405, 1726435
105512.98577627672, 1404, 1720984
95151.06419172096, 1403, 1720335
106908.20089258332, 1402, 1720124
103692.60638892654, 1401, 1710988
103692.60638892654, 1400, 1710937
106723.6508608423, 1399, 1715093
105555.10839606669, 1398, 1714069
105555.10839606669, 1397, 1714188
104153.17038351206, 1396, 1715590
102814.67338667752, 1395, 1715985
101733.10153767465, 1394, 1716994
104586.18832021498, 1393, 1712317
104586.18832021498, 1392, 1710314
104586.18832021498, 1391, 1714538
103023.85139193374, 1390, 1712289
105627.9311927174, 1389, 1717965
100917.60609161403, 1388, 1716987
102771.84812608475, 1387, 1710311
106559.22853552162, 1386, 1706402
106559.22853552162, 1385, 1706168
104625.39285051948, 1384, 1705624
102956.52493948635, 1383, 1697134
104148.79368679061, 1382, 1688069
101358.08506168232, 1381, 1691593
98121.47280466017, 1380, 1684523
98121.47280466017, 1379, 1677247
101891.94746678477, 1378, 1683835
98663.88446472767, 1377, 1687739
102400.56311013509, 1376, 1688573
97082.33075836909, 1375, 1694960
97082.33075836909, 1374, 1704214
97082.33075836909, 1373, 1700766
98487.99101203766, 1372, 1705570
98286.35477470244, 1371, 1705954
100320.68862573874, 1370, 1696081
100320.68862573874, 1369, 1694855
96931.85037972986, 1368, 1684830
96931.85037972986, 1367, 1685509
103609.81958954196, 1366, 1672370
103609.81958954196, 1365, 1673480
100547.56853481117, 1364, 1674111
99733.14463388895, 1363, 1688598
